 교육청명 , 유치원명 , 설립유형 , 주소 , 운영시간 , 만3세학급수 , 만4세학급수 , 만5세학급수 , 혼합학급수 , 특수학급수 , 만3세유아수 , 만4세유아수 , 만5세유아수 , 혼합유아수 , 특수유아수 , 공시차수 ,입력주소,경도,위도
 서울특별시교육청 , 서울은빛유치원 , 공립(단설) , 서울특별시 은평구 진관3로 73-11 , 09시00분~19시30분 ,2,2,2,0,1,29,41,45,0,4,20211,서울특별시 은평구 진관3로 73-11 ,126.9202558,37.6428182
 서울특별시교육청 , 서울공진초등학교병설유치원 , 공립(병설) , 서울특별시 강서구 마곡서로 33 , 07시00분~20시00분 ,1,1,1,0,0,16,22,24,0,0,20211,서울특별시 강서구 마곡서로 33 ,126.8226879,37.5578198
 서울특별시교육청 , 선일유치원 , 사립(법인) , 서울특별시 은평구 갈현로29길 27 , 09시00분~18시00분 ,1,2,2,0,0,16,45,50,0,0,20211,서울특별시 은평구 갈현로29길 27 ,126.9126858,37.6195564
 서울특별시교육청 , 서울상도유치원 , 공립(단설) , 서울특별시 동작구 만양로3길 48 , 07시00분~20시00분 ,2,2,2,0,1,31,40,45,0,2,20211,서울특별시 동작구 만양로3길 48 ,126.9433476,37.5082869
 서울특별시교육청 , 총신대부속유치원 , 사립(법인) , 서울특별시 동작구 사당로 143 , 08시00분~18시00분 ,2,2,2,0,0,40,50,55,0,0,20211,서울특별시 동작구 사당로 143 ,126.9668503,37.4886538
 서울특별시교육청 , 큰솔유치원 , 사립(사인) , 서울특별시 관악구 관악로30길 12 , 09시00분~19시30분 ,3,2,2,0,0,70,46,48,0,0,20182,서울특별시 관악구 관악로30길 12 ,126.959542,37.4848323
 서울특별시교육청 , 현대유치원 , 사립(사인) , 서울특별시 관악구 관악로40길 55 , 08시00분~19시00분 ,2,2,2,0,0,42,53,52,0,0,20211,서울특별시 관악구 관악로40길 55 ,126.959337,37.4922732
 서울특별시교육청 , 서울개봉초등학교병설유치원 , 공립(병설) , 서울특별시 구로구 개봉로16길 30-11 , 09시00분~20시00분 ,1,2,1,0,1,16,26,20,0,4,20211,서울특별시 구로구 개봉로16길 30-11 ,126.8583927,37.489764
 서울특별시교육청 , 서울영서초등학교병설유치원 , 공립(병설) , 서울특별시 구로구 도림로20길 57 , 07시00분~19시00분 ,1,1,1,0,1,9,14,18,0,3,20211,서울특별시 구로구 도림로20길 57 ,126.8948349,37.4884256
 서울특별시교육청 , 서울윤중초등학교병설유치원 , 공립(병설) , 서울특별시 영등포구 여의나루로2길 14 , 07시30분~19시30분 ,1,1,1,0,0,15,20,24,0,0,20211,서울특별시 영등포구 여의나루로2길 14 ,126.9227221,37.5197331
 서울특별시교육청 , 광남유치원 , 사립(사인) , 서울특별시 광진구 아차산로70길 40 , 09시00분~18시30분 ,2,2,2,0,0,31,50,58,0,0,20211,서울특별시 광진구 아차산로70길 40 ,127.1007099,37.5416312
 서울특별시교육청 , 보라유치원 , 사립(사인) , 서울특별시 강서구 공항대로39길 100 , 09시00분~20시00분 ,2,2,2,0,0,13,41,31,0,0,20211,서울특별시 강서구 공항대로39길 100 ,126.846599,37.5624799
 서울특별시교육청 , 서강유치원 , 사립(사인) , 서울특별시 강서구 금낭화로 35 , 09시00분~18시30분 ,1,2,2,0,0,22,42,38,0,0,20191,서울특별시 강서구 금낭화로 35 ,126.8114597,37.5685466
 서울특별시교육청 , 서울전동초등학교병설유치원 , 공립(병설) , 서울특별시 동대문구 전농로16길 61 , 09시00분~20시00분 ,1,1,1,0,1,16,20,22,0,4,20211,서울특별시 동대문구 전농로16길 61 ,127.0612116,37.5790955
 서울특별시교육청 , 자람유치원 , 사립(사인) , 서울특별시 동대문구 고산자로 534 , 09시00분~20시00분 ,1,1,1,0,0,11,14,9,0,0,20192,서울특별시 동대문구 고산자로 534 ,127.0391902,37.5888748
 서울특별시교육청 , 신일유치원 , 사립(사인) , 서울특별시 중랑구 면목로44길 55 , 09시00분~17시00분 ,1,1,1,0,0,7,22,20,0,0,20211,서울특별시 중랑구 면목로44길 55 ,127.0916651,37.5810728
 서울특별시교육청 , 아랑유치원 , 사립(사인) , 서울특별시 중랑구 중랑역로 47 , 09시00분~20시00분 ,1,1,1,0,0,14,29,18,0,0,20192,서울특별시 중랑구 중랑역로 47 ,127.0767021,37.5981305
 서울특별시교육청 , 학여울유치원 , 사립(사인) , 서울특별시 노원구 동일로207길 186 , 08시30분~19시30분 ,2,2,2,0,0,44,43,55,0,0,20211,서울특별시 노원구 동일로207길 186 ,127.0618013,37.6358204
 서울특별시교육청 , 효자유치원 , 사립(사인) , 서울특별시 노원구 마들로 111 , 07시30분~19시00분 ,2,2,2,0,0,35,47,49,0,0,20211,서울특별시 노원구 마들로 111 ,127.0654096,37.6245411
 서울특별시교육청 , 우일유치원 , 사립(사인) , 서울특별시 송파구 토성로 38-6 , 07시40분~19시00분 ,4,4,3,0,0,93,97,89,0,0,20211,서울특별시 송파구 토성로 38-6 ,127.1129745,37.5293616
 서울특별시교육청 , 석촌유치원 , 사립(사인) , 서울특별시 송파구 백제고분로40길 20 , 08시40분~18시00분 ,3,4,3,0,0,79,95,98,0,0,20211,서울특별시 송파구 백제고분로40길 20 ,127.1066942,37.5028773
 서울특별시교육청 , 서울상지초등학교병설유치원 , 공립(병설) , 서울특별시 마포구 월드컵로42길 30 , 07시30분~19시30분 ,1,1,1,0,1,6,16,20,0,5,20211,서울특별시 마포구 월드컵로42길 30 ,126.8820299,37.579697
 서울특별시교육청 , 대진유치원 , 사립(법인) , 서울특별시 마포구 성미산로11길 36 , 07시00분~20시00분 ,6,0,0,0,0,127,0,0,0,0,20211,서울특별시 마포구 성미산로11길 36 ,126.9164176,37.5621953
 서울특별시교육청 , 예슬유치원 , 사립(사인) , 서울특별시 강동구 상암로 11 , 08시00분~18시00분 ,3,3,3,0,0,50,73,71,0,0,20211,서울특별시 강동구 상암로 11 ,127.1256056,37.5522253
 서울특별시교육청 , 샛별유치원 , 사립(사인) , 서울특별시 송파구 중대로9길 53-27 , 09시00분~19시00분 ,1,1,1,0,0,18,20,23,0,0,20182,서울특별시 송파구 중대로9길 53-27 ,127.1187667,37.4986249
 서울특별시교육청 , 동삼유치원 , 사립(사인) , 서울특별시 송파구 마천로41길 14 , 09시00분~18시30분 ,0,0,0,2,0,0,0,0,14,0,20202,서울특별시 송파구 마천로41길 14 ,127.1490943,37.4970001
 서울특별시교육청 , 로뎅유치원 , 사립(사인) , 서울특별시 중랑구 봉화산로 90 , 07시00분~22시00분 ,0,0,1,1,0,0,0,10,22,0,20211,서울특별시 중랑구 봉화산로 90 ,127.084559,37.6020031
 서울특별시교육청 , 원일유치원 , 사립(법인) , 서울특별시 양천구 목동동로 350 , 07시00분~20시00분 ,2,2,2,0,0,30,44,48,0,0,20211,서울특별시 양천구 목동동로 350 ,126.8808582,37.5339045
 서울특별시교육청 , 나비유치원 , 사립(사인) , 서울특별시 구로구 고척로 30 , 09시20분~17시30분 ,1,1,2,0,0,6,14,44,0,0,20211,서울특별시 구로구 고척로 30 ,126.8397416,37.4973672
 서울특별시교육청 , 조형유치원 , 사립(사인) , 서울특별시 금천구 독산로1길 3 , 09시30분~17시30분 ,1,1,1,0,0,0,18,19,0,0,20192,서울특별시 금천구 독산로1길 3 ,126.9035199,37.4489056
 서울특별시교육청 , 준희유치원 , 사립(사인) , 서울특별시 구로구 경인로19길 8 , 09시00분~20시00분 ,0,0,0,1,0,0,0,0,20,0,20192,서울특별시 구로구 경인로19길 8 ,126.8428377,37.4960641
 서울특별시교육청 , 어린이회관유치원 , 사립(법인) , 서울특별시 광진구 광나루로 441 , 09시00분~19시00분 ,4,4,4,0,0,62,91,71,0,0,20211,서울특별시 광진구 광나루로 441 ,127.0789343,37.5465453
 서울특별시교육청 , 영화유치원 , 사립(사인) , 서울특별시 광진구 영화사로 105 , 07시30분~19시30분 ,0,2,1,0,0,0,31,31,0,0,20211,서울특별시 광진구 영화사로 105 ,127.0977311,37.554061
 서울특별시교육청 , 육영유치원 , 사립(사인) , 서울특별시 서초구 방배로6길 18 , 09시00분~20시00분 ,0,0,1,1,0,0,0,28,28,0,20182,서울특별시 서초구 방배로6길 18 ,127.0005038,37.479203
 서울특별시교육청 , 서울고명초등학교병설유치원 , 공립(병설) , 서울특별시 강동구 고덕로46길 53 , 09시00분~20시00분 ,1,1,1,0,0,15,21,24,0,0,20211,서울특별시 강동구 고덕로46길 53 ,127.1468166,37.5530382
 서울특별시교육청 , 서울명일유치원 , 공립(단설) , 서울특별시 강동구 암사19길 53 , 07시00분~19시30분 ,1,2,3,0,1,16,41,71,0,4,20211,서울특별시 강동구 암사19길 53 ,127.1419457,37.5534174
 서울특별시교육청 , 신세기유치원 , 사립(사인) , 서울특별시 강서구 허준로 47 , 09시00분~19시30분 ,2,2,2,0,0,32,39,54,0,0,20211,서울특별시 강서구 허준로 47 ,126.847201,37.5704238
 서울특별시교육청 , 성보나유치원 , 사립(법인) , 서울특별시 강동구 고덕로83길 68 , 09시00분~18시00분 ,1,1,1,0,0,22,23,26,0,0,20211,서울특별시 강동구 고덕로83길 68 ,127.1691838,37.5598475
 서울특별시교육청 , 보고유치원 , 사립(사인) , 서울특별시 노원구 석계로13길 23-14 , 09시00분~19시30분 ,2,1,1,0,0,15,17,23,0,0,20211,서울특별시 노원구 석계로13길 23-14 ,127.0614048,37.6195987
 서울특별시교육청 , 빛나라유치원 , 사립(사인) , 서울특별시 성북구 종암로9길 78 , 09시00분~20시00분 ,1,1,1,0,0,11,12,17,0,0,20182,서울특별시 성북구 종암로9길 78 ,127.032977,37.5973839
 서울특별시교육청 , 생명나무유치원 , 사립(사인) , 서울특별시 송파구 송파대로8길 17 , 09시00분~18시00분 ,2,3,2,0,0,40,51,34,0,0,20211,서울특별시 송파구 송파대로8길 17 ,127.1286633,37.4781092
 서울특별시교육청 , 선한유치원 , 사립(법인) , 서울특별시 성북구 길음로9길 73 , 07시00분~20시00분 ,1,1,1,0,0,19,28,26,0,0,20211,서울특별시 성북구 길음로9길 73 ,127.0206835,37.6039412
 서울특별시교육청 , 서울영도초등학교병설유치원 , 공립(병설) , 서울특별시 양천구 목동중앙로 70 , 07시00분~20시00분 ,1,2,2,0,0,12,29,46,0,0,20211,서울특별시 양천구 목동중앙로 70 ,126.871631,37.535799
 서울특별시교육청 , 서울정곡초등학교병설유치원 , 공립(병설) , 서울특별시 강서구 방화대로50길 22 , 07시00분~19시00분 ,1,1,1,0,0,16,17,22,0,0,20211,서울특별시 강서구 방화대로50길 22 ,126.8188893,37.5769016
 서울특별시교육청 , 신영유치원 , 사립(사인) , 서울특별시 강서구 곰달래로25길 4 , 07시00분~20시00분 ,2,2,2,0,0,28,42,43,0,0,20211,서울특별시 강서구 곰달래로25길 4 ,126.849245,37.5309967
 서울특별시교육청 , 새두산유치원 , 사립(사인) , 서울특별시 구로구 도림로 59 , 07시30분~19시30분 ,1,1,1,0,0,21,13,25,0,0,20211,서울특별시 구로구 도림로 59 ,126.8892507,37.489067
 서울특별시교육청 , 영은유치원 , 사립(사인) , 서울특별시 중랑구 신내로19길 42 , 07시50분~19시30분 ,2,3,3,0,0,36,60,58,0,0,20211,서울특별시 중랑구 신내로19길 42 ,127.0910228,37.6152623
 서울특별시교육청 , 동그라미유치원 , 사립(사인) , 서울특별시 동작구 사당로28길 34 , 08시00분~19시00분 ,3,4,3,0,0,74,113,86,0,0,20211,서울특별시 동작구 사당로28길 34 ,126.979384,37.4816625
 서울특별시교육청 , 세희유치원 , 사립(사인) , 서울특별시 구로구 도림로 107 , 09시00분~20시00분 ,1,1,1,0,0,9,28,21,0,0,20211,서울특별시 구로구 도림로 107 ,126.8940804,37.4920497
 서울특별시교육청 , 예닮유치원 , 사립(사인) , 서울특별시 관악구 신원로3길 59-9 , 09시00분~18시30분 ,1,1,1,0,0,7,6,12,0,0,20192,서울특별시 관악구 신원로3길 59-9 ,126.9252574,37.4825611
 서울특별시교육청 , 은혜유치원 , 사립(사인) , 서울특별시 동작구 성대로6길 29 , 09시00분~19시00분 ,1,1,1,0,0,0,0,0,0,0,20211,서울특별시 동작구 성대로6길 29 ,126.9316098,37.4985762
 서울특별시교육청 , 다솜유치원 , 사립(사인) , 서울특별시 도봉구 해등로 195 , 09시00분~19시30분 ,1,3,3,0,0,45,79,81,0,0,20182,서울특별시 도봉구 해등로 195 ,127.035035,37.6572022
 서울특별시교육청 , 대원유치원 , 사립(사인) , 서울특별시 노원구 동일로228길 29 , 08시30분~18시30분 ,0,1,1,0,0,0,4,8,0,0,20211,서울특별시 노원구 동일로228길 29 ,127.0587579,37.6678008
 서울특별시교육청 , 보배유치원 , 사립(사인) , 서울특별시 노원구 마들로3길 37 , 07시30분~19시30분 ,1,2,1,0,0,16,30,27,0,0,20211,서울특별시 노원구 마들로3길 37 ,127.0623352,37.6294003
 서울특별시교육청 , 우리유치원 , 사립(사인) , 서울특별시 노원구 한글비석로 281 , 08시00분~14시30분 ,2,3,2,0,0,27,56,62,0,0,20211,서울특별시 노원구 한글비석로 281 ,127.0777138,37.6528312
 서울특별시교육청 , 초안유치원 , 사립(사인) , 서울특별시 노원구 우이천로 102 , 07시30분~19시30분 ,2,2,2,0,0,22,32,47,0,0,20211,서울특별시 노원구 우이천로 102 ,127.0427123,37.631234
 서울특별시교육청 , 벧엘유치원 , 사립(사인) , 서울특별시 서대문구 연희로10길 17-6 , 08시00분~19시00분 ,2,2,2,0,0,23,34,39,0,0,20211,서울특별시 서대문구 연희로10길 17-6 ,126.9322728,37.5663313
 서울특별시교육청 , 예그린유치원 , 사립(사인) , 서울특별시 서대문구 홍제내길 84 , 09시00분~20시00분 ,1,1,1,0,0,16,19,26,0,0,20192,서울특별시 서대문구 홍제내길 84 ,126.9358396,37.5861411
 서울특별시교육청 , 색동유치원 , 사립(사인) , 서울특별시 은평구 갈현로 212-1 , 07시00분~20시00분 ,2,2,2,0,0,25,35,40,0,0,20211,서울특별시 은평구 갈현로 212-1 ,126.9142659,37.616057
 서울특별시교육청 , 아이들세상유치원 , 사립(사인) , 서울특별시 성동구 독서당로 272 , 09시00분~18시00분 ,2,2,1,0,0,33,38,26,0,0,20211,서울특별시 성동구 독서당로 272 ,127.0204775,37.546201
 서울특별시교육청 , 사랑유치원 , 사립(사인) , 서울특별시 성북구 월곡로7길 72 , 07시30분~19시00분 ,1,2,2,0,0,52,64,65,0,0,20211,서울특별시 성북구 월곡로7길 72 ,127.0363655,37.5998174
 서울특별시교육청 , 오송유치원 , 사립(사인) , 서울특별시 강동구 구천면로39길 26 , 08시30분~18시00분 ,2,2,2,0,0,28,26,44,0,0,20211,서울특별시 강동구 구천면로39길 26 ,127.131938,37.5458565
 서울특별시교육청 , 서울수서초등학교병설유치원 , 공립(병설) , 서울특별시 강남구 광평로51길 46 , 07시00분~20시00분 ,2,1,2,0,0,8,10,14,0,0,20211,서울특별시 강남구 광평로51길 46 ,127.101587,37.4911429
 서울특별시교육청 , 서울인왕초등학교병설유치원 , 공립(병설) , 서울특별시 서대문구 세무서길 33-9 , 07시30분~19시30분 ,1,1,1,0,0,8,13,23,0,0,20211,서울특별시 서대문구 세무서길 33-9 ,126.9450778,37.5902156
 서울특별시교육청 , 선경유치원 , 사립(사인) , 서울특별시 강남구 삼성로 151 , 09시00분~18시00분 ,1,0,0,2,0,14,0,0,26,0,20211,서울특별시 강남구 삼성로 151 ,127.0625729,37.4921012
 서울특별시교육청 , 신아유치원 , 사립(사인) , 서울특별시 강남구 개포로110길 15 , 08시00분~19시00분 ,1,1,2,0,0,24,30,60,0,0,20211,서울특별시 강남구 개포로110길 15 ,127.0782089,37.4923865
 서울특별시교육청 , 신양유치원 , 사립(사인) , 서울특별시 강남구 선릉로10길 18-6 , 09시00분~19시30분 ,1,1,2,0,0,19,17,31,0,0,20202,서울특별시 강남구 선릉로10길 18-6 ,127.0617084,37.4834713
 서울특별시교육청 , 우정유치원 , 사립(사인) , 서울특별시 서초구 서초대로70길 32 , 09시40분~18시00분 ,2,2,2,0,0,49,48,47,0,0,20211,서울특별시 서초구 서초대로70길 32 ,127.0233497,37.4934234
 서울특별시교육청 , 강서유치원 , 사립(사인) , 서울특별시 강서구 까치산로 116 , 07시50분~19시30분 ,0,2,2,0,0,0,35,37,0,0,20211,서울특별시 강서구 까치산로 116 ,126.8500554,37.5482143
 서울특별시교육청 , 대유유치원 , 사립(법인) , 서울특별시 강서구 곰달래로57길 39 , 09시30분~20시00분 ,1,1,2,0,0,16,22,44,0,0,20211,서울특별시 강서구 곰달래로57길 39 ,126.8616107,37.5340089
 서울특별시교육청 , 대한유치원 , 사립(사인) , 서울특별시 양천구 오목로13길 31 , 08시00분~18시40분 ,1,1,1,0,0,5,16,14,0,0,20202,서울특별시 양천구 오목로13길 31 ,126.844823,37.5257455
 서울특별시교육청 , 동연유치원 , 사립(사인) , 서울특별시 양천구 목동중앙북로7길 22 , 09시00분~20시00분 ,1,1,2,0,0,24,26,49,0,0,20211,서울특별시 양천구 목동중앙북로7길 22 ,126.8677219,37.5488806
 서울특별시교육청 , 목성유치원 , 사립(사인) , 서울특별시 양천구 목동동로 50 , 09시00분~18시00분 ,2,2,2,0,0,45,54,55,0,0,20211,서울특별시 양천구 목동동로 50 ,126.8608434,37.5130434
